grant_id,primary,secondary,confidence,basis
2023/h2/325,not_ai,,high,pandemic defence biosecurity
2023/h2/326,6.5,,high,Rethink Priorities AI governance and strategy team
2023/h2/327,7.1,,low,group on responsible autonomous agents
2023/h2/328,not_ai,,high,electoral reform; unrelated to AI
2023/h2/329,6.5,,high,CLTR; UK policy and regulatory capacity
2023/h2/330,not_ai,,medium,EA events team; no AI focus
2023/h2/331,6.5,,high,AI governance and policy organisation
2023/h2/332,field,,low,writing on AI and consciousness; unclear
2023/h2/333,field,,medium,broad existential security research team
2023/h2/334,7.1,,low,name indicates alignment research; text absent
2023/h2/335,7.4,,medium,Timaeus does developmental interpretability research
2023/h2/336,field,,low,mathematical foundations institute; unclear subdomain
2023/h2/337,unknown,,high,placeholder text; no information
2023/h2/338,unknown,,high,placeholder text; no information
2023/h2/339,not_ai,,high,vegan nutrition project; unrelated to AI
2023/h2/340,unknown,,low,text too thin; grantee unknown
2023/h2/341,unknown,,low,text absent; grantee unidentifiable
2023/h2/342,field,,low,translation of AI safety material; thin text
2023/h2/343,field,,low,Lightspeed grant; thin AI safety description
2023/h2/344,field,,medium,AI safety outreach project
2023/h2/345,not_ai,,low,science replication crisis work; no AI focus
2023/h2/346,field,,low,EA conference venue; unclear AI focus
2024/347,7.1,,low,AGI inherent non-safety research support
2024/348,field,,medium,AI Futures Project does scenario forecasting
2024/349,6.1,,medium,AI Objectives Institute; power and coordination
2024/350,field,,high,AI Risk Mitigation Fund; regranting infrastructure
2024/351,field,,high,AI Safety Info education resource
2024/352,6.5,7.1,medium,AI standards development plus Holtman safety research
2024/353,field,,medium,AI futures and responsibility research programme
2024/354,7.6,7.1,medium,ACS works on multi-agent hierarchical alignment
2024/355,7.1,,high,ARC does theoretical alignment research
2024/356,not_ai,,high,food resilience in global catastrophes
2024/357,field,,medium,Apart Research general support; multi-topic safety research
2024/358,7.2,7.1,high,Apollo Research evaluations; deception and scheming
2024/359,not_ai,,medium,US policy reform outside AI
2024/360,field,,low,research institute spanning several AI topics
2024/361,field,,low,BERI academic collaboration; unclear focus
2024/362,field,,high,support for existential risk researchers
2024/363,not_ai,,high,biosecurity organisation
2024/364,6.5,,medium,university AI governance lab
2024/365,6.5,,high,US AI policy and legislation advocacy
2024/366,6.5,,medium,CAIS Action Fund does policy advocacy
2024/367,field,,medium,CAIS broad AI safety work
2024/368,6.5,,medium,law and AI risk policy centre
2024/369,field,,medium,French AI safety centre; field building and policy
2024/370,not_ai,,high,charter cities; unrelated to AI
2024/371,field,,medium,AI scenario and strategy clarity programme
2024/372,7.4,,medium,Decode Research runs interpretability tooling
2024/373,6.5,,medium,Effective Institutions Project works on AI institutional governance
2024/374,7.1,,medium,Eisenstat agent foundations; misalignment theory
2024/375,6.5,,medium,youth AI policy advocacy organisation
2024/376,field,,medium,FAR AI spans research and field building
2024/377,6.5,,medium,technology policy think tank
2024/378,6.5,,low,legal NGO on tech accountability
2024/379,field,,medium,GCRI; multi-hazard catastrophic risk research
2024/380,not_ai,,medium,Global Shield works on broad catastrophic risk resilience
2024/381,6.5,,medium,Australian AI policy advocacy
2024/382,unknown,,low,name only; no AI context
2024/383,field,,medium,Impact Academy; talent fellowships
2024/384,6.5,,high,IAPS does AI policy and strategy
2024/385,unknown,,low,organisation and focus unidentifiable
2024/386,6.5,,medium,Norwegian long-term policy centre
2024/387,6.5,,medium,legal advocacy and liability for AI
2024/388,6.5,,medium,legal and regulatory safety research lab
2024/389,field,,high,Lightcone runs AI safety community infrastructure
2024/390,field,,medium,longtermist grantmaker spanning several risk areas
2024/391,6.5,,low,normative theory of AI power and governance
2024/392,7.1,,high,MIRI general support; misalignment research
2024/393,field,,low,sociotechnical ML lab; unclear dominant subdomain
2024/394,field,,medium,macrostrategy research on AI futures
2024/395,field,,medium,regranting platform for AI safety projects
2024/396,field,,low,obscure grantee; unclear AI risk focus
2024/397,field,,high,MATS runs an alignment talent programme
2024/398,7.1,,medium,institute aligning AI with human values
2024/399,7.2,,high,METR builds dangerous capability evaluations
2024/400,unknown,,low,grantee unidentifiable from text
2024/401,6.4,6.5,medium,China-focused AI policy and coordination lab
2024/402,7.2,,high,Palisade dangerous capability demos
2024/403,not_ai,,medium,general politics and technology magazine
2024/404,6.5,,medium,Pour Demain does AI policy advocacy
2024/405,5.1,4.1,medium,psychosecurity; AI manipulation and persuasion of humans
2024/406,1.1,1.3,medium,Pierson researches algorithmic fairness and health disparities
2024/407,not_ai,,low,multi-cause EA research organisation general support
2024/408,6.5,6.4,medium,Safe AI Forum; international AI safety dialogues
2024/409,6.5,,medium,SaferAI builds AI risk management standards
2024/410,not_ai,,high,SecureBio biosecurity general support
2024/411,not_ai,,high,DNA synthesis screening biosecurity
2024/412,field,,medium,Sentinel does global risk forecasting and monitoring
2024/413,6.5,,medium,international longterm governance institute
2024/414,7.4,,medium,Simplex; computational mechanics interpretability org
2024/415,field,,medium,EU AI policy fellowship talent pipeline
2024/416,field,,high,journalism fellowship; talent pipeline
2024/417,field,,low,AI strategy roleplay and wargaming exercises
2024/418,6.5,,high,AI policy institute general support
2024/419,6.5,,high,CLTR; UK policy and regulatory capacity
2024/420,field,,medium,Foresight Institute broad long-term technology work
2024/421,6.5,,high,AI governance and policy think tank
2024/422,6.5,,medium,Midas Project lab accountability watchdog
2024/423,field,,medium,QURI works on forecasting and epistemics
2024/424,7.4,,medium,Timaeus; developmental interpretability research org
2024/425,field,,low,mathematics institute with AI safety adjacency
2024/426,unknown,,low,university general support with no context
2025/427,7.1,field,medium,agent foundations research network general support
2025/428,7.1,,high,agent foundations technical research
2025/429,3.2,6.1,low,AI risks to democratic processes
2025/430,field,,medium,AI Futures Project does timelines scenario forecasting
2025/431,6.5,,medium,watchdog tracking lab safety practices and accountability
2025/432,6.5,,high,AI policy institute doing governance advocacy
2025/433,field,,high,AI Safety Camp general support
2025/434,6.5,,high,AI standards drafting
2025/435,field,,high,alignment ecosystem infrastructure and community resources
2025/436,7.6,7.1,medium,ACS works on multi-agent hierarchical alignment
2025/437,not_ai,,high,food security in global catastrophes
2025/438,field,,low,AI safety outreach and amplification work
2025/439,field,,medium,ALTER works broadly on long-term risk
2025/440,unknown,,low,Augur unfamiliar; text thin
2025/441,field,,medium,operational collaboration support; multi-topic
2025/442,field,,high,incubator for new AI safety organisations
2025/443,field,,high,CAIS general support spanning several subdomains
2025/444,6.5,,medium,CAIS Action Fund does AI policy advocacy
2025/445,5.1,3.2,medium,Center for Humane Technology; user manipulation and overreliance
2025/446,7.6,7.5,medium,CLR works on multi-agent conflict and suffering risks
2025/447,2.2,6.5,low,AI security and access centre
2025/448,not_ai,,medium,general EA community organisation support
2025/449,6.5,,high,CLTR general support
2025/450,6.5,,high,GovAI is an AI governance institute
2025/451,field,,medium,CivAI; demonstrating AI risks to policymakers
2025/452,7.1,,medium,training models toward broadly compassionate values
2025/453,7.1,,medium,CORAL pursues learning-theoretic agent foundations
2025/454,1.1,,medium,responsible AI lab on fairness and bias
2025/455,7.1,,medium,agent foundations researcher; Wentworth collaborator
2025/456,6.5,,medium,Effective Institutions Project governance
2025/457,unknown,,low,grantee unidentifiable from text
2025/458,6.5,,high,Encode AI policy advocacy
2025/459,field,,low,epistemics-focused organisation; no clear subdomain
2025/460,7.1,,low,crowdsourced ethics data for aligning AI
2025/461,field,,low,unclear AI-safety org; general support
2025/462,field,,medium,FAR AI broad safety research and field-building
2025/463,field,,low,longtermist future foundation; unclear focus
2025/464,field,,medium,Foresight Institute spans several risk areas
2025/465,field,,medium,Forethought does AI macrostrategy research
2025/466,6.5,,medium,FAI; technology policy think tank
2025/467,field,,high,ILINA talent programme general support
2025/468,7.1,,medium,independent alignment research led by James Payor
2025/469,7.1,,medium,Wentworth works on agent foundations alignment
2025/470,6.5,,high,LASST; legal advocacy and liability for AI
2025/471,field,,high,LessWrong; AI safety community infrastructure
2025/472,field,,low,obscure grantee; unclear AI risk focus
2025/473,7.1,,high,MIRI; misalignment research per rubric
2025/474,field,,medium,macrostrategy research spanning several risk domains
2025/475,field,,low,general support; AI-risk-adjacent institute unclear focus
2025/476,7.1,,medium,aligning models to human values
2025/477,unknown,,low,unrecognised grantee; no programme context
2025/478,field,,high,Metaculus forecasting infrastructure; epistemics
2025/479,field,,low,SFF grantee; unclear AI-safety focus
2025/480,field,,low,unidentified grantee; likely AI-safety actor
2025/481,field,,high,MATS general support; talent pipeline
2025/482,7.2,,high,METR does dangerous capability evaluations
2025/483,6.4,,low,models cooperation amid AI competitive dynamics
2025/484,field,,low,AI safety org; no subdomain named
2025/485,6.5,,medium,deliberative institutions for existential risk governance
2025/486,not_ai,,medium,biotech company; not AI risk
2025/487,6.4,6.5,medium,China-West AI relations; avoiding race dynamics
2025/488,6.5,,high,Oxford Martin AI governance initiative
2025/489,7.2,,medium,Palisade demonstrates dangerous AI capabilities
2025/490,not_ai,,medium,Panoplia Laboratories works on biodefence
2025/491,6.1,,low,plural technology countering concentrated AI power
2025/492,field,,medium,PIBBSS fellowship
2025/493,6.5,,high,RAND technology and security policy centre
2025/494,6.5,,medium,Rethink Priorities AI strategy and governance
2025/495,field,,low,cross-cause worldview investigation research
2025/496,6.5,,high,SaferAI; risk management standards and governance
2025/497,field,,medium,forecasting and AI explainer work
2025/498,6.5,,medium,Secure AI Project works on AI policy
2025/499,not_ai,,high,biosecurity organisation
2025/500,not_ai,,high,SecureDNA biosecurity
2025/501,field,,low,early-stage AI safety venture support; unclear focus
2025/502,6.5,,high,international longterm governance institute
2025/503,field,,high,Singapore AI Safety Hub general support
2025/504,6.5,,medium,legal safety lab on AI regulation
2025/505,field,,medium,AI journalism capacity building
2025/506,6.5,,high,The Future Society AI governance
2025/507,6.5,,high,IAPS is an AI policy institute
2025/508,field,,low,Millennium Project futures research
2025/509,unknown,,low,text too thin; grantee focus unclear
2025/510,7.4,,medium,Timaeus; developmental interpretability via singular learning theory
2025/511,field,,low,Topos does mathematical foundations; unclear dominant subdomain
2025/512,unknown,,low,text too thin; grantee focus unclear
2025/513,field,,medium,academic NLP safety group; no named subdomain
2025/514,unknown,,low,unrecognised grantee; no description
214c875b-ec1c-609b-9f48-c3a5d885619f,6.5,,medium,legal scholarship consortium on AI safety
21b5c669-a5d7-811f-2a3c-7934217e9dd8,not_ai,,high,student hackathon for social good
22019d96-6580-52cb-3171-8ae567383541,field,,low,public media platform explaining AI
221c9366-a0c1-0130-6d6f-57f57e71b27d,field,,high,AI safety coworking and events space
226acbb5-1312-4c62-d147-41054feab53a,6.4,6.5,medium,public campaign against reckless superintelligence race
22d146f4-2535-5ad1-d270-5cbfb77c06bd,6.5,,medium,AI governance oversight checklist kit
233108da-3984-8257-3e45-110750ae397b,6.4,field,high,videos building political momentum for global pause
241caa1e-fdfe-7999-4f22-2a8b40073c63,field,,high,AGI timelines forecasting essay
24a2922c-bc32-295a-5c64-b864f294083a,2.2,7.4,medium,persona framing reduces jailbreak refusal rates
24ba12ce-69b7-3111-06e6-c1c088f5556e,7.1,7.6,high,removing manipulation incentives in performative prediction
250db86c-a790-2fde-9a6c-f1383f654d24,field,,medium,public documentary raising AI risk awareness
2516a656-6615-e019-b4b0-bbe67c4c8513,field,,high,LessWrong and Alignment Forum infrastructure
2556a215-1716-5f3f-049e-17c50b44ee24,field,,high,AI Safety Camp research programme
256999f0-b5d4-f1d0-ec55-c1c6f69c8454,7.1,7.4,medium,ARC-style mechanistic estimation of network outputs
256dbfb9-7cda-f8a5-1c48-926c2221eb75,not_ai,,high,youth tech skills training; no risk angle
259b486b-78e6-d7c8-fe9e-51fb5ae2082c,7.1,5.2,low,constitutional protocol keeping human agency necessary
25b2b51a-4de8-f902-2639-cdf3e223aab5,field,,high,economics PhD forecasting AI progress
25c520dd-3fcd-e210-ed97-347798418ce5,field,,high,YouTube public education on AI safety
26007eea-011a-edae-3854-36b79150099e,1.3,2.2,high,agent safety constraints tested across Greek and English
26081b7c-cc1c-7a60-b33e-75df7fb347fc,7.1,,medium,training models to generalize compassion to nonhumans
26fae1ff-2650-20fe-aba4-d1a8940242b3,not_ai,,high,introductory biosecurity pandemic syllabus
270d2511-6c37-028c-809c-3c7f2ca24f7e,7.1,,medium,hardware kill switch for superintelligence containment
277e101f-a87e-b7af-7b42-05a427fac82d,field,,medium,music raising public awareness of AI risk
2856726b-1eab-83f9-8dc1-500ee02c6abd,field,,high,popular book educating Nordic public on AI risk
2873d044-b52d-0112-80d8-514885820864,7.3,,low,formal framework for AI safety verification
28ca3531-ab41-6086-831c-1dc077ceae02,not_ai,,medium,driver fatigue detection product; no AI risk
28f39820-221d-b98a-aa2c-91a82b16dfee,7.1,,high,independent prosaic alignment research directions
28fddc7d-eae3-1953-7ff3-23efdd8d7026,field,,high,PIBBSS interdisciplinary AI safety research programmes
294f046c-fa48-3a37-986e-a3efce90ffe3,7.1,7.4,medium,agents refusing in text yet acting via tools
295ebfcb-de92-9bd8-7b90-8b4ef89be265,7.4,,high,mechanistic interpretability workshop for vision
