grant_id,method,confidence,basis
2023/h2/328,X.none,high,election science not AI
2023/h2/329,1.2,high,CLTR policy and risk management institute
2023/h2/330,X.talent-community,high,community events team support
2023/h2/331,1.2,medium,international AI governance policy organisation
2023/h2/332,X.advocacy-comms,medium,essayist writing on science and AI
2023/h2/333,X.forecasting,medium,Rethink Priorities existential security strategy research
2023/h2/334,X.none,low,undisclosed Lightspeed grant
2023/h2/335,X.research-interp,medium,Timaeus developmental interpretability
2023/h2/336,X.research-theory,medium,Topos does applied category theory
2023/h2/337,X.none,low,undisclosed project
2023/h2/338,X.none,low,undisclosed project
2023/h2/339,X.none,high,vegan nutrition project unrelated to AI
2023/h2/340,X.none,low,unknown grantee undisclosed project
2023/h2/341,X.none,low,undisclosed Lightspeed grant
2023/h2/342,X.advocacy-comms,low,translation work presumably for outreach
2023/h2/343,X.research-empirical,low,unspecified AI safety research
2023/h2/344,X.advocacy-comms,medium,AI safety outreach
2023/h2/345,X.none,high,replication crisis project unrelated to AI
2023/h2/346,X.talent-community,high,conference and retreat venue
2024/347,X.research-theory,low,conceptual argument about inherent AGI non-safety
2024/348,X.forecasting,high,AI Futures Project scenario work
2024/349,X.none,low,organisation work not placeable
2024/350,X.talent-community,low,regranting fund for AI safety work
2024/351,X.advocacy-comms,medium,public explainer content about AI safety
2024/352,1.2,medium,AI standards and risk management drafting
2024/353,X.forecasting,low,AI futures and responsibility programme research
2024/354,X.research-theory,medium,alignment of complex systems research group
2024/355,X.research-theory,medium,ARC theoretical alignment research
2024/356,X.none,high,food security organisation not AI
2024/357,X.talent-community,medium,Apart Research sprints and community general support
2024/358,3.1,high,Apollo Research does evaluations and audits
2024/359,X.none,medium,Balsa works on non-AI US policy
2024/360,X.research-theory,low,Basis Research Institute general support
2024/361,X.research-empirical,low,BERI academic lab collaboration
2024/362,X.talent-community,medium,operational support for risk researchers
2024/363,X.none,high,biosecurity organisation not AI
2024/364,1.2,medium,university AI governance and regulation research lab
2024/365,X.advocacy-comms,medium,US legislative advocacy on AI policy
2024/366,X.advocacy-comms,high,CAIS action fund policy advocacy
2024/367,X.research-empirical,medium,CAIS mainly does empirical ML safety research
2024/368,1.2,low,legal research on AI risk regulation
2024/369,X.talent-community,medium,French AI safety education and outreach centre
2024/370,X.none,high,charter cities unrelated to AI
2024/371,X.forecasting,medium,Convergence AI Clarity does scenario and strategy research
2024/372,X.advocacy-comms,medium,Decode Research runs AI journalism outlet Transformer
2024/373,X.none,low,institutional improvement work hard to place
2024/374,X.none,low,unknown organisation general support
2024/375,X.advocacy-comms,high,youth AI advocacy organisation
2024/376,X.research-empirical,medium,FAR AI general support
2024/377,1.2,medium,tech policy think tank general support
2024/378,X.advocacy-comms,low,Foxglove legal advocacy against tech harms
2024/379,X.forecasting,medium,global catastrophic risk strategy institute
2024/380,X.advocacy-comms,medium,catastrophic risk policy advocacy
2024/381,X.advocacy-comms,medium,Australian AI policy advocacy
2024/382,X.none,low,history archive organisation unrelated to AI
2024/383,X.talent-community,high,fellowship and talent development academy
2024/384,1.2,high,IAPS AI policy and strategy institute
2024/385,X.none,low,unclear organisation general support
2024/386,1.2,medium,long-term policy centre general support
2024/387,X.advocacy-comms,low,legal advocacy organisation on AI risk
2024/388,1.2,low,legal safety and liability work
2024/389,X.talent-community,high,Lightcone LessWrong community infrastructure
2024/390,X.none,medium,philanthropic advising organisation
2024/391,X.research-theory,medium,normative philosophy of machine intelligence lab
2024/392,X.research-theory,high,MIRI general support agent foundations theory
2024/393,X.research-empirical,low,sociotechnical machine learning lab support
2024/394,X.forecasting,medium,macrostrategy research on AI futures
2024/395,X.talent-community,medium,regranting platform for community projects
2024/396,X.research-theory,low,mathematical metaphysics research institute
2024/397,X.talent-community,high,MATS talent programme
2024/398,2.2,medium,Meaning Alignment Institute values alignment methods
2024/399,3.1,high,METR evaluations of dangerous capabilities
2024/400,X.none,low,unfamiliar organisation general support
2024/401,1.2,low,China AI policy research lab
2024/402,3.1,medium,Palisade demonstrates dangerous capabilities
2024/403,X.advocacy-comms,medium,magazine publishing general support
2024/404,1.2,medium,Pour Demain Swiss AI policy organisation
2024/405,X.advocacy-comms,low,psychological security ethics outreach organisation
2024/406,X.none,low,general academic support outside AI safety
2024/407,1.2,low,Rethink Priorities general support
2024/408,X.talent-community,medium,organises international AI safety dialogues
2024/409,1.2,medium,SaferAI risk management frameworks and ratings
2024/410,X.none,medium,biosecurity organisation general support
2024/411,X.none,medium,DNA synthesis screening not AI
2024/412,X.forecasting,medium,Sentinel forecasting and emergency response nowcasting
2024/413,1.2,medium,international AI governance policy institute
2024/414,X.research-interp,medium,Simplex works on interpretability and computational mechanics
2024/415,X.talent-community,high,European AI policy fellowship network
2024/416,X.talent-community,medium,fellowship training AI journalists
2024/417,X.forecasting,medium,strategy roleplay and scenario exercises
2024/418,X.advocacy-comms,medium,AI Policy Institute polling and advocacy
2024/419,1.2,high,CLTR policy and risk management institute
2024/420,X.talent-community,medium,Foresight fellowships workshops and community
2024/421,1.2,medium,Future Society is an AI governance policy institute
2024/422,X.advocacy-comms,high,Midas Project is an industry watchdog
2024/423,X.forecasting,medium,QURI forecasting and estimation research
2024/424,X.research-interp,medium,Timaeus does developmental interpretability research
2024/425,X.research-theory,medium,Topos applied category theory research
2024/426,X.none,low,university general support unspecified
2025/427,X.research-theory,high,agent foundations field network support
2025/428,X.research-theory,high,agent foundations research network
2025/429,X.advocacy-comms,low,AI and democracy advocacy organisation
2025/430,X.forecasting,high,AI Futures Project scenario and timelines work
2025/431,4.4,low,tracks and publicises lab safety governance
2025/432,X.advocacy-comms,medium,AI policy polling and advocacy
2025/433,X.talent-community,high,AI Safety Camp general support
2025/434,1.2,medium,writing AI safety standards and frameworks
2025/435,X.talent-community,high,alignment ecosystem infrastructure and community
2025/436,X.research-theory,medium,alignment in complex systems conceptual research
2025/437,X.none,high,food security in disasters unrelated to AI
2025/438,X.advocacy-comms,low,AI safety amplification organisation general support
2025/439,X.none,low,general support work not placeable
2025/440,X.none,low,unknown organisation general support
2025/441,X.talent-community,medium,operational support for academic risk group
2025/442,X.talent-community,high,incubator for AI safety organisations
2025/443,X.research-empirical,medium,CAIS technical safety research general support
2025/444,X.advocacy-comms,medium,CAIS Action Fund does policy advocacy
2025/445,X.advocacy-comms,high,Center for Humane Technology public campaigning
2025/446,X.research-theory,medium,CLR does s-risk and decision theory
2025/447,4.5,low,centre for AI security and structured access
2025/448,X.talent-community,medium,Centre for Effective Altruism general support
2025/449,1.2,high,CLTR general support
2025/450,1.2,high,GovAI general support per rubric
2025/451,X.advocacy-comms,medium,demonstrating AI dangers to policymakers and public
2025/452,2.2,medium,training interventions instilling compassion in models
2025/453,X.research-theory,low,rational agents laboratory foundations research
2025/454,X.research-empirical,low,responsible AI lab general support
2025/455,X.research-theory,medium,Lorell works on agent foundations theory
2025/456,X.none,low,institutional decision-making org work unclear
2025/457,X.none,low,unfamiliar organisation general support
2025/458,X.advocacy-comms,high,Encode is youth AI policy advocacy
2025/459,X.none,low,unknown organisation general support
2025/460,2.2,low,crowdsourced ethical data for aligning AI
2025/461,X.talent-community,low,FABRIC supports AI safety community organisations
2025/462,X.research-empirical,medium,FAR AI empirical alignment research
2025/463,X.none,low,organisation work cannot be placed
2025/464,X.talent-community,medium,Foresight runs workshops fellowships and community events
2025/465,X.forecasting,medium,Forethought macrostrategy research
2025/466,1.2,medium,technology policy think tank general support
2025/467,X.talent-community,high,ILINA fellowship program general support
2025/468,X.research-theory,low,independent alignment theory researcher
2025/469,X.research-theory,high,Wentworth agent foundations style theory research
2025/470,X.advocacy-comms,medium,legal advocacy for safe technology
2025/471,X.talent-community,high,Lightcone community infrastructure and LessWrong
2025/472,X.research-theory,low,conceptual AI safety agenda organisation
2025/473,X.research-theory,high,MIRI agent foundations general support
2025/474,X.forecasting,medium,macrostrategy research general support
2025/475,X.research-theory,low,mathematical and philosophical institute
2025/476,2.2,medium,Meaning Alignment Institute works on human value alignment
2025/477,X.none,low,unknown grantee no description
2025/478,X.forecasting,high,Metaculus forecasting platform
2025/479,X.none,low,unknown organisation general support
2025/480,X.none,low,unknown organisation general support
2025/481,X.talent-community,high,MATS general support talent programme
2025/482,3.1,high,METR evaluations general support
2025/483,X.forecasting,medium,modelling transformative AI risk scenarios
2025/484,X.talent-community,low,support organisation for AI safety researchers
2025/485,1.7,low,deliberative stakeholder processes for emerging technology policy
2025/486,X.none,medium,biotech organisation unrelated to AI
2025/487,1.2,medium,China-focused AI policy and governance lab
2025/488,1.2,medium,AI governance research initiative
2025/489,3.1,medium,Palisade demonstrates dangerous offensive AI capabilities
2025/490,X.none,low,biosecurity laboratory not AI
2025/491,X.none,low,plurality and collective governance not AI control
2025/492,X.talent-community,medium,PIBBSS runs interdisciplinary research fellowships
2025/493,1.2,medium,technology and security policy research centre
2025/494,X.forecasting,medium,AI strategy research team
2025/495,X.none,medium,worldview investigations cause prioritisation research
2025/496,1.2,medium,SaferAI risk management frameworks and ratings
2025/497,X.forecasting,medium,Sage Future builds forecasting tools
2025/498,1.2,low,frontier AI transparency policy work
2025/499,X.none,high,biosecurity organisation
2025/500,X.none,high,DNA synthesis screening not AI
2025/501,X.talent-community,low,accelerator supporting AI safety startups
2025/502,1.2,medium,international AI governance institute
2025/503,X.talent-community,medium,national AI safety hub
2025/504,1.2,low,legal work on AI safety regulation
2025/505,X.advocacy-comms,high,AI journalism centre
2025/506,1.2,medium,The Future Society AI governance work
2025/507,1.2,high,IAPS policy institute per rubric
2025/508,X.forecasting,medium,Millennium Project does futures and scenario work
2025/509,X.none,low,unclear organisation general support
2025/510,X.research-interp,medium,Timaeus developmental interpretability research
2025/511,X.research-theory,medium,Topos does mathematical foundations work
2025/512,X.none,low,unknown organisation general support
2025/513,X.research-empirical,medium,academic NLP group doing AI safety research
2025/514,X.none,low,unknown organisation with no description
214c875b-ec1c-609b-9f48-c3a5d885619f,X.talent-community,medium,building legal scholarship field on AI
21b5c669-a5d7-811f-2a3c-7934217e9dd8,X.none,medium,student hackathon for social good
22019d96-6580-52cb-3171-8ae567383541,X.advocacy-comms,high,media platform explaining AI to public
221c9366-a0c1-0130-6d6f-57f57e71b27d,X.talent-community,high,coworking and events space
